50,1,50,BMS启动,,,,
51,1,51,配置改变,"配置参数ID,U16,1,0,","参数值,U16,1,0,",,
52,1,52,CMU升级校验失败,,,,
53,1,53,CMU升级成功,,"CMU版本号,U16,1,0,",,
54,1,54,CMU升级下载失败,,"故障代码,U16,1,0,",,
55,1,55,BMU升级,,,,
56,1,56,BMU升级成功,,"BMU版本号,U16,1,0,",,
57,1,57,BMU升级失败,,"故障代码,U16,1,0,",,
58,1,58,BMU掉线,"掉线的BMUID,U16,1,0,",,,
59,1,59,CCU通讯故障,,,,
60,1,60,RTU通讯故障,,,,
61,1,61,单体电压断线复归,,,,
62,1,62,温度断线复归,,,,
63,1,63,簇极柱高温保护,,"最大极柱温度,U16,1,0,℃",,
64,1,64,簇极柱高温告警,,"最大极柱温度,U16,1,0,℃",,
65,1,65,簇极柱断线告警,,"温度断线状态字,U16,1,0,",,
66,1,66,簇极柱故障复归,,"模块最小/最大温度,U16,1,0,℃",,
67,1,67,QF故障(拒动),,"断路器回采状态,U16,1,0,",,
68,1,68,KM故障(拒动),,"接触器回采状态,U16,1,0,",,
69,1,69,KMR动作,"线圈ID号,U16,1,0,","KMR回采状态,U16,1,0,",,
70,1,128,烟感动作,,"DI输入状态,U16,1,0,",,
71,1,129,水浸动作,,"DI输入状态,U16,1,0,",,
72,1,130,消防动作,,"DI输入状态,U16,1,0,",,
73,1,131,急停动作,,"DI输入状态,U16,1,0,",,
74,2,1,单体电池低压告警,"最小电压ID,U16,1,0,","最小电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
75,2,2,单体电池低压故障,"最小电压ID,U16,1,0,","最小电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
76,2,3,单体电池过压告警,"最大电压ID,U16,1,0,","最大电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
77,2,4,单体电池过压故障,"最大电压ID,U16,1,0,","最大电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
78,2,5,单体压差告警(预留),,,,
79,2,6,单体压差故障(预留),,,,
80,2,7,单体电压采样线断线告警,"断线BMUID号,U16,1,0,",,"电压断线状态字,BIN,1,0,",
81,2,8,单体电池故障复归,,"单体最大电压,U16,0.0001,0,V","最小电压,U16,0.0001,0,V",
82,2,9,模块过温告警,"最大温度ID,U16,1,0,","最大温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
83,2,10,模块过温故障,"最大温度ID,U16,1,0,","最大温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
84,2,11,模块低温告警,"最小温度ID,U16,1,0,","最小温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
85,2,12,模块低温故障,"最小温度ID,U16,1,0,","最小温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
86,2,13,模块温差告警(预留),,,,
87,2,14,模块温差故障(预留),,,,
88,2,15,模块温升告警(预留),,,,
89,2,16,模块温升故障(预留),,,,
90,2,17,模块温度采样线断线告警,"断线BMU号,U16,1,0,",,"温度断线状态字,BIN,1,0,",
91,2,18,模块温度故障复归,,"模块最大,I16,0.1,0,℃","最小温度,I16,0.1,0,℃",
92,2,19,极柱过温告警,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
93,2,20,极柱过温故障,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
94,2,21,极柱故障复归,,"极柱最大温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
95,2,22,过流告警,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
96,2,23,过流故障,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
97,2,24,过流故障复归,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
98,2,25,短路故障,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
99,2,26,电池串过压告警,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
100,2,27,电池串过压故障,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
101,2,28,电池串低压告警,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
102,2,29,电池串低压故障,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
103,2,30,电池串故障复归,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
104,2,31,电池串绝缘故障,,"绝缘电阻,U16,0.1,0,kΩ","绝缘电阻门限值,U16,0.1,0,kΩ",
105,2,32,电池串绝缘故障复归,,"绝缘电阻,U16,0.1,0,kΩ","绝缘电阻门限值,U16,0.1,0,kΩ",
106,2,33,电池串漏电流故障,,"漏电流,I16,0.1,0,mA","漏电流门限值,I16,0.1,0,mA",
107,2,34,电池串漏电流故障复归,,"漏电流,I16,0.1,0,mA","漏电流门限值,I16,0.1,0,mA",
108,2,35,开始充电,"系统上次的状态,MAP","簇电流,I16,0.1,0,A","充放检测阈值,I16,0.1,0,A","{""evt_id"":{""2"":""放电"",""4"":""停机""}}"
109,2,36,停止充电,"系统上次的状态,MAP","簇电流值,I16,0.1,0,A",,{evt_id:{1:充电}}
110,2,37,开始放电,"系统上次的状态,MAP","簇电流,I16,0.1,0,A","充放检测阈值,I16,0.1,0,A","{""evt_id"":{""1"":""充电"",""4"":""停机""}}"
111,2,38,停止放电,"系统上次的状态,MAP","簇电流值,I16,0.1,0,A",,{evt_id:{2:放电}}
112,2,39,电池充满,"最大电压ID,U16,1,0,","簇电压,U16,0.1,0,V","最大单体电压,U16,0.0001,0,V",
113,2,40,电池放空,"最小电压ID,U16,1,0,","簇电压,U16,0.1,0,V","最小单体电压,U16,0.0001,0,V",
114,2,41,均衡启动(预留),,,,
115,2,42,均衡停止(预留),,,,
116,2,43,QF分闸,"线圈ID号,U16,1,0,",,"QF控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
117,2,44,KM+分闸,"线圈ID号,U16,1,0,",,"KM+控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
118,2,45,KM-分闸,"线圈ID号,U16,1,0,",,"KM-控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
119,2,46,KM+合闸,"线圈ID号,U16,1,0,",,"KM+控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
120,2,47,KM-合闸,"线圈ID号,U16,1,0,",,"KM-控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
121,2,48,开风机,风机继电器状态,"最大电池温度,I16,0.1,0,℃","环控温度门限,I16,0.1,0,℃",
122,2,49,关风机,风机继电器状态,"最大电池温度,I16,0.1,0,℃","环控温度门限,I16,0.1,0,℃",
123,2,50,BMS启动,"启动寄存器,U16,1,0,",,,
124,2,51,配置改变,"配置参数,MAP,1,5358,","更改前的值,U16,1,0,","更改后的值,U16,1,0,","{""evt_id"":{""5358"":""预充结束时间定值"",""5359"":""预充结束电流定值"",""5360"":""预留传感器量程"",""5361"":""簇电池额定Ah数"",""5362"":""充放电电流死区阈值"",""5363"":""簇电池充满回差值"",""5364"":""簇电池放空回差值"",""5365"":""环控温度回差值"",""5366"":""环控温度上限值"",""5367"":""环控温度下限值"",""5368"":""簇电池SOC上限告警值"",""5369"":""簇电池SOC下限值"",""5370"":""簇极柱温度过高告警值"",""5371"":""簇极柱温度过高保护值"",""5372"":""簇电池绝缘电阻告警值"",""5373"":""簇电池漏电流告警值"",""5374"":""单体压差过高告警值"",""5375"":""单体压差过高保护值"",""5376"":""单体电压过高告警值"",""5377"":""单体电压过高保护值"",""5378"":""单体电压过低告警值"",""5379"":""单体电压过低保护值"",""5380"":""单体温度过高告警值"",""5381"":""单体温度过高保护值"",""5382"":""单体温度过低告警值"",""5383"":""单体温度过低保护值"",""5384"":""单体温差过高告警值"",""5385"":""单体温差过高保护值"",""5386"":""单体温升过高告警值"",""5387"":""单体温升过高保护值"",""5388"":""Pack极柱温度过高告警值"",""5389"":""Pack极柱温度过高保护值"",""5390"":""充放电电流过负荷告警值"",""5391"":""充放电电流过负荷保护值"",""5392"":""短路电流保护值"",""5393"":""簇电压过高告警值"",""5394"":""簇电压过高保护值"",""5395"":""簇电压过低告警值"",""5396"":""簇电压过低保护值"",""5397"":""簇电池绝缘电阻保护值"",""5398"":""簇电池漏电流保护值"",""5399"":""告警延时"",""5400"":""保护延时"",""5401"":""簇电池容量"",""5402"":""簇电池校正容量"",""5403"":""簇电池剩余电量"",""5404"":""充放电额定电流"",""5405"":""电流传感器量程"",""5406"":""漏电流传感器量程"",""5407"":""电压传感器量程"",""5408"":""电池均衡控制模式"",""5409"":""均衡配置参数/阈值"",""5410"":""均衡启动电压差值"",""5411"":""簇电池单元数量"",""5412"":""BMU单体电池个数"",""5413"":""BMU模块温度个数"",""5414"":""BMU极柱温度个数"",""5415"":""nBC报警屏蔽位"",""5416"":""nBC故障屏蔽位"",""5417"":""CMU功能使能位1"",""5418"":""IP地址低位"",""5419"":""IP地址高位 "",""5420"":""NTP服务器地址低位"",""5421"":""NTP服务器地址高位"",""5422"":""数据屏蔽位1"",""5423"":""数据屏蔽位2"",""5424"":""数据屏蔽位3"",""5425"":""数据屏蔽位4"",""5426"":""系统保护屏蔽寄存器1"",""5427"":""系统保护屏蔽寄存器2"",""5428"":""系统告警屏蔽寄存器1"",""5429"":""系统告警屏蔽寄存器2"",""5430"":""CMU功能使能位2"",""5431"":""充满放空簇电压回差值"",""5432"":""单体电压数据屏蔽位"",""5433"":""温度数据屏蔽位""}}"
125,2,52,CMU升级档校验失败,,,,
126,2,53,CMU升级成功,,,,
127,2,54,CMU升级档下载失败,,,,
128,2,55,BMU故障,"故障的BMUID,U16,1,0,",,"故障状态字,BIN,1,0,",
129,2,56,远程IO控制(Modbus)," ,MAP","远程IP,U16,1,0,"," ,MAP","{""evt_id"":{""0"":""KM+"",""1"":""KM-"",""2"":""KMR"",""3"":""QF"",""4"":""综合命令""},""evt_threshold"":{""43605"":""合闸"",""21930"":""分闸""}}"
130,2,57,外部硬件QF脱扣动作,,,,
131,2,58,系统AC掉电,,,,
132,2,59,BMU故障复归,"复归的BMUID,U16,1,0,",,,
133,2,60,预充失败,,"当前电流值,I16,0.1,0,A","预充电流定值,I16,0.1,0,A",
134,2,61,单体电压断线复归,"复归的BMUID,U16,1,0,",,,
135,2,62,温度断线复归,"复归的BMUID,U16,1,0,",,,
136,2,63,簇极柱高温保护,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
137,2,64,簇极柱高温告警,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
138,2,65,簇极柱断线告警,,,"温度断线状态字,BIN,1,0,",
139,2,66,簇极柱故障复归,,"最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
140,2,67,预留,,,,
141,2,68,KM故障(拒动),"DI状态,U16,1,0,",,"DO状态,U16,1,0,",
142,2,69,KMR动作,"线圈ID号,U16,1,0,",,"KMR控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
143,2,70,欠压自杀,"最小单体电压ID,U16,1,0,","最小单体电压,U16,0.0001,0,V","自杀门限值,U16,0.0001,0,V",
144,2,71,QF状态变位,"变位前状态,MAP",,"变位后状态,MAP","{""evt_id"":{""0"":""分位"",""1"":""合位""},""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
145,2,72,KM+状态变位,"变位前状态,MAP",,"变位后状态,MAP","{""evt_id"":{""0"":""分位"",""1"":""合位""},""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
146,2,73,KM-状态变位,"变位前状态,MAP",,"变位后状态,MAP","{""evt_id"":{""0"":""分位"",""1"":""合位""},""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
147,2,74,KMR状态变位,"变位前状态,MAP",,"变位后状态,MAP","{""evt_id"":{""0"":""分位"",""1"":""合位""},""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
148,2,128,烟感动作,,,"DI输入状态,BIN,1,0,",
149,2,129,水浸动作,,,"DI输入状态,BIN,1,0,",
150,2,130,消防动作,,,"DI输入状态,BIN,1,0,",
151,2,131,急停动作,,,"DI输入状态,BIN,1,0,",
152,2,75,均衡故障,"BMU ID号,U16,1,0,","故障状态字,U16,1,0,","故障状态,U16,1,0,",
153,2,76,EEPROM错误,,,,
154,2,77,参数恢复默认,,,,
155,2,78,绝缘故障母线电压,,"正母线对地电压,U16,0.1,0,V","负母线对地电压,U16,0.1,0,V",
156,2,79,预留电流传感器断线,,,"双电流传感器差异值,U16,1,0,A",
157,2,80,RTC读取失败,,,,
158,2,81,系统参数读取失败,"类型,MAP",,,"{""evt_id"":{""1"":""初始化"",""2"":""能量值"",""3"":""校准值"",""4"":""SOC表""}}"
159,2,82,BMU拨码错误,"错误的编码值,U16,1,0,",,"BMU编码值,U16,1,0,",
160,2,83,MODBUS数据错误,"命令,U16,1,0,","地址,U16,1,0,","长度,U16,1,0,",
161,2,84,BMU升级,,,"结果,MAP","{""evt_threshold"":{""0"":""成功"",""1"":""失败""}}"
162,2,85,绝缘板升级,,"结果,MAP",,"{""evt_dt"":{""0"":""失败"",""1"":""成功""}}"
163,2,86,载入故障录播档,,,"错误码,U16,1,0,",
164,2,87,充电SOC异常,,"剩余容量,U16,0.1,0,kWh","校正后额定容量,U16,0.1,0,kWh",
165,2,88,均衡补电开始,"当前电压值,U16,0.0001,0,V","目标电压,U16,0.0001,0,V",,
166,2,89,均衡补电结束,"当前电压值,U16,0.0001,0,V","目标电压,U16,0.0001,0,V",,
167,3,1,单体电池低压告警,"最小电压ID,U16,1,0,","最小电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
168,3,2,单体电池低压故障,"最小电压ID,U16,1,0,","最小电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
169,3,3,单体电池过压告警,"最大电压ID,U16,1,0,","最大电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
170,3,4,单体电池过压故障,"最大电压ID,U16,1,0,","最大电压,U16,0.0001,0,V","门限电压,U16,0.0001,0,V",
171,3,5,单体压差告警(预留),,,,
172,3,6,单体压差故障(预留),,,,
173,3,7,单体电压采样线断线告警,"断线BMUID号,U16,1,0,",,"电压断线状态字,BIN,1,0,",
174,3,8,单体电池故障复归,,"单体最大电压,U16,0.0001,0,V","最小电压,U16,0.0001,0,V",
175,3,9,模块过温告警,"最大温度ID,U16,1,0,","最大温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
176,3,10,模块过温故障,"最大温度ID,U16,1,0,","最大温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
177,3,11,模块低温告警,"最小温度ID,U16,1,0,","最小温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
178,3,12,模块低温故障,"最小温度ID,U16,1,0,","最小温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
179,3,13,模块温差告警(预留),,,,
180,3,14,模块温差故障(预留),,,,
181,3,15,模块温升告警(预留),,,,
182,3,16,模块温升故障(预留),,,,
183,3,17,模块温度采样线断线告警,"断线BMU号,U16,1,0,",,"温度断线状态字,BIN,1,0,",
184,3,18,模块温度故障复归,,"模块最大,I16,0.1,0,℃","最小温度,I16,0.1,0,℃",
185,3,19,极柱过温告警,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
186,3,20,极柱过温故障,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
187,3,21,极柱故障复归,,"极柱最大温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
188,3,22,过流告警,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
189,3,23,过流故障,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
190,3,24,过流故障复归,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
191,3,25,短路故障,,"电流值,I16,0.1,0,A","电流门限值,I16,0.1,0,A",
192,3,26,电池串过压告警,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
193,3,27,电池串过压故障,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
194,3,28,电池串低压告警,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
195,3,29,电池串低压故障,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
196,3,30,电池串故障复归,,"簇电压,U16,0.1,0,V","簇电压门限值,U16,0.1,0,V",
197,3,31,电池串绝缘故障,,"绝缘电阻,U16,0.1,0,kΩ","绝缘电阻门限值,U16,0.1,0,kΩ",
198,3,32,电池串绝缘故障复归,,"绝缘电阻,U16,0.1,0,kΩ","绝缘电阻门限值,U16,0.1,0,kΩ",
199,3,33,电池串漏电流故障,,"漏电流,I16,0.1,0,mA","漏电流门限值,I16,0.1,0,mA",
200,3,34,电池串漏电流故障复归,,"漏电流,I16,0.1,0,mA","漏电流门限值,I16,0.1,0,mA",
201,3,35,开始充电,"系统上次的状态,MAP","簇电流,I16,0.1,0,A","充放检测阈值,I16,0.1,0,A","{""evt_id"":{""2"":""放电"",""4"":""停机""}}"
202,3,36,停止充电,"系统上次的状态,MAP","簇电流值,I16,0.1,0,A",,{evt_id:{1:充电}}
203,3,37,开始放电,"系统上次的状态,MAP","簇电流,I16,0.1,0,A","充放检测阈值,I16,0.1,0,A","{""evt_id"":{""1"":""充电"",""4"":""停机""}}"
204,3,38,停止放电,"系统上次的状态,MAP","簇电流值,I16,0.1,0,A",,{evt_id:{2:放电}}
205,3,39,电池充满,"最大电压ID,U16,1,0,","簇电压,U16,0.1,0,V","最大单体电压,U16,0.0001,0,V",
206,3,40,电池放空,"最小电压ID,U16,1,0,","簇电压,U16,0.1,0,V","最小单体电压,U16,0.0001,0,V",
207,3,41,均衡启动(预留),,,,
208,3,42,均衡停止(预留),,,,
209,3,43,QF分闸,"线圈ID号,U16,1,0,",,"QF控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
210,3,44,KM+分闸,"线圈ID号,U16,1,0,",,"KM+控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
211,3,45,KM-分闸,"线圈ID号,U16,1,0,",,"KM-控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
212,3,46,KM+合闸,"线圈ID号,U16,1,0,",,"KM+控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
213,3,47,KM-合闸,"线圈ID号,U16,1,0,",,"KM-控制继电器状态,MAP","{""evt_threshold"":{""0"":""分位"",""1"":""合位""}}"
214,3,48,开风机,风机继电器状态,"最大电池温度,I16,0.1,0,℃","环控温度门限,I16,0.1,0,℃",
215,3,49,关风机,风机继电器状态,"最大电池温度,I16,0.1,0,℃","环控温度门限,I16,0.1,0,℃",
216,3,50,BMS启动,"启动寄存器,U16,1,0,",,,
217,3,51,配置改变,"配置参数,MAP,1,5358,","更改前的值,U16,1,0,","更改后的值,U16,1,0,","{""evt_id"":{""5358"":""预充结束时间定值"",""5359"":""预充结束电流定值"",""5360"":""预留传感器量程"",""5361"":""簇电池额定Ah数"",""5362"":""充放电电流死区阈值"",""5363"":""簇电池充满回差值"",""5364"":""簇电池放空回差值"",""5365"":""环控温度回差值"",""5366"":""环控温度上限值"",""5367"":""环控温度下限值"",""5368"":""簇电池SOC上限值"",""5369"":""簇电池SOC下限值"",""5370"":""簇极柱温度过高告警值"",""5371"":""簇极柱温度过高保护值"",""5372"":""簇电池绝缘电阻告警值"",""5373"":""簇电池漏电流告警值"",""5374"":""单体压差过高告警值"",""5375"":""单体压差过高保护值"",""5376"":""单体电压过高告警值"",""5377"":""单体电压过高保护值"",""5378"":""单体电压过低告警值"",""5379"":""单体电压过低保护值"",""5380"":""单体温度过高告警值"",""5381"":""单体温度过高保护值"",""5382"":""单体温度过低告警值"",""5383"":""单体温度过低保护值"",""5384"":""单体温差过高告警值"",""5385"":""单体温差过高保护值"",""5386"":""单体温升过高告警值"",""5387"":""单体温升过高保护值"",""5388"":""Pack极柱温度过高告警值"",""5389"":""Pack极柱温度过高保护值"",""5390"":""充放电电流过高过负荷告警值"",""5391"":""充放电电流过高过负荷保护值"",""5392"":""短路电流保护值"",""5393"":""簇电压过高告警值"",""5394"":""簇电压过高保护值"",""5395"":""簇电压过低告警值"",""5396"":""簇电压过低保护值"",""5397"":""簇电池绝缘电阻保护值"",""5398"":""簇电池漏电流保护值"",""5399"":""告警延时"",""5400"":""保护延时"",""5401"":""簇电池容量"",""5402"":""簇电池校正容量"",""5403"":""簇电池剩余电量"",""5404"":""充放电额定电流"",""5405"":""电流传感器量程"",""5406"":""漏电流传感器量程"",""5407"":""电压传感器量程"",""5408"":""电池均衡控制模式"",""5409"":""均衡配置参数/阈值"",""5410"":""均衡目标电压"",""5411"":""簇电池单元数量"",""5412"":""BMU单体电池个数"",""5413"":""BMU模块温度个数"",""5414"":""BMU极柱温度个数"",""5415"":""nBC报警屏蔽位"",""5416"":""nBC故障屏蔽位"",""5417"":""CMU功能使能位1"",""5418"":""IP地址低位"",""5419"":""IP地址高位 "",""5420"":""NTP服务器地址低位"",""5421"":""NTP服务器地址高位"",""5422"":""数据屏蔽位1"",""5423"":""数据屏蔽位2"",""5424"":""数据屏蔽位3"",""5425"":""数据屏蔽位4"",""5426"":""系统保护屏蔽寄存器1"",""5427"":""系统保护屏蔽寄存器2"",""5428"":""系统告警屏蔽寄存器1"",""5429"":""系统告警屏蔽寄存器2"",""5430"":""CMU功能使能位2"",""5431"":""充满放空簇电压回差值"",""5432"":""单体电压数据屏蔽位"",""5433"":""温度数据屏蔽位"",""5434"":""均衡启动电压差值""}}"
218,3,52,CMU升级档校验失败,,,,
219,3,53,CMU升级成功,,,,
220,3,54,CMU升级档下载失败,,,,
221,3,55,BMU故障,"故障的BMUID,U16,1,0,",,"故障状态字,BIN,1,0,",
222,3,56,远程IO控制(Modbus)," ,MAP","远程IP,U16,1,0,"," ,MAP","{""evt_id"":{""0"":""KM+"",""1"":""KM-"",""2"":""KMR"",""3"":""QF"",""4"":""综合命令""},""evt_threshold"":{""43605"":""合闸"",""21930"":""分闸""}}"
223,3,57,外部硬件QF脱扣动作,,,,
224,3,58,系统AC掉电,,,,
225,3,59,BMU故障复归,"复归的BMUID,U16,1,0,",,,
226,3,60,预充失败,,"当前电流值,I16,0.1,0,A","预充电流定值,I16,0.1,0,A",
227,3,61,单体电压断线复归,"复归的BMUID,U16,1,0,",,,
228,3,62,温度断线复归,"复归的BMUID,U16,1,0,",,,
229,3,63,簇极柱高温保护,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
230,3,64,簇极柱高温告警,"最大极柱温度ID,U16,1,0,","最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
231,3,65,簇极柱断线告警,,,"温度断线状态字,BIN,1,0,",
232,3,66,簇极柱故障复归,,"最大极柱温度,I16,0.1,0,℃","门限温度,I16,0.1,0,℃",
233,3,67,预留,,,,
234,3,68,KM故障(拒动),"DI状态,U16,1,0,",,"DO状态,U16,1,0,",
